order_id,customer_id,order_date,channel,order_status,payment_method,shipping_cost,discount_pct,total_amount
ORD128060,CUST001097,2023-10-31,In-Store,Completed,Store Credit,0.0,10,1451.09
ORD101680,CUST005938,2025-11-22,Online,Completed,Paypal,12.99,0,2087.2
ORD112926,CUST000869,2025-05-30,In-Store,Completed,Gift Card,0.0,10,3143.85
ORD106164,CUST002620,2024-06-22,Online,Completed,Store Credit,4.99,0,1630.76
ORD111733,CUST000412,2024-04-06,In-Store,Completed,Debit Card,4.99,0,2957.93
ORD100378,CUST003950,2022-10-16,In-Store,Completed,Paypal,0.0,10,1385.03
ORD101611,CUST001141,2024-06-09,Online,Completed,Gift Card,4.99,0,2967.55
ORD100799,CUST000828,2026-04-06,Online,Completed,Gift Card,4.99,0,3462.94
ORD116808,CUST003588,2023-01-31,In-Store,Completed,Debit Card,12.99,0,1631.01
ORD128018,CUST005713,2025-11-07,In-Store,Completed,Gift Card,0.0,10,4164.69
ORD112733,CUST005880,2026-05-24,Mobile App,Completed,Paypal,7.99,0,1616.69
ORD126035,CUST004700,2025-08-23,Mobile App,Completed,Gift Card,7.99,5,939.62
ORD111139,CUST001210,2024-08-26,In-Store,Completed,Debit Card,5.99,0,1600.15
ORD119604,CUST004883,2026-05-24,In-Store,Completed,Store Credit,0.0,0,482.09
ORD100853,CUST005118,2024-02-10,Mobile App,Completed,Gift Card,4.99,0,708.46
ORD112688,CUST003521,2025-11-03,In-Store,Completed,Credit Card,0.0,0,788.3
ORD119359,CUST004777,2026-01-13,In-Store,Completed,Paypal,0.0,0,3347.85
ORD104534,CUST003612,2024-10-22,Mobile App,Completed,Paypal,7.99,10,3751.05
ORD121671,CUST000642,2024-10-11,Online,Completed,Store Credit,12.99,0,589.95
ORD114669,CUST003211,2025-10-02,In-Store,Completed,Paypal,12.99,0,1654.01
ORD119519,CUST002799,2026-02-08,Online,Returned,Debit Card,5.99,15,3716.78
ORD117313,CUST004532,2022-06-30,In-Store,Completed,Debit Card,0.0,0,1823.31
ORD116902,CUST002190,2026-05-30,Mobile App,Completed,Paypal,0.0,5,878.58
ORD127031,CUST005262,2024-08-19,In-Store,Completed,Credit Card,5.99,0,455.5
ORD107203,CUST001595,2025-12-05,In-Store,Completed,Gift Card,5.99,0,2770.89
ORD118260,CUST002346,2026-02-04,Online,Completed,Paypal,0.0,15,1684.79
ORD124942,CUST001673,2025-05-31,Online,Completed,Paypal,7.99,10,728.58
ORD108811,CUST005944,2024-03-16,Online,Completed,Store Credit,0.0,15,1104.07
ORD110946,CUST001545,2025-04-04,Mobile App,Returned,Credit Card,0.0,0,402.8
ORD126926,CUST002602,2025-11-06,Mobile App,Completed,Paypal,0.0,5,1783.5
ORD101053,CUST003641,,Mobile App,Completed,Gift Card,5.99,0,1326.77
ORD127875,CUST000740,2023-06-27,Online,Completed,Credit Card,12.99,15,773.35
ORD120479,CUST001349,2024-02-19,Mobile App,Completed,Paypal,0.0,0,4598.19
ORD109548,CUST004035,2022-08-08,Mobile App,Completed,Credit Card,7.99,0,194.84
ORD105397,CUST005414,2026-05-12,Online,Completed,Gift Card,0.0,10,87.77
ORD112309,CUST005853,2025-04-16,In-Store,Completed,Debit Card,5.99,15,535.29
ORD119350,CUST000559,2025-10-15,Mobile App,Completed,Gift Card,0.0,0,847.87
ORD110631,CUST001829,2026-05-25,Mobile App,Completed,Store Credit,0.0,0,1831.54
ORD125518,CUST003471,2025-08-22,Mobile App,Completed,Paypal,5.99,0,1622.24
ORD119706,CUST000113,2023-03-30,Mobile App,Completed,Gift Card,4.99,0,3337.75
ORD114997,CUST002344,2026-02-05,Online,Completed,Debit Card,7.99,0,1176.72
ORD115977,CUST001655,2023-04-03,In-Store,Completed,Gift Card,4.99,0,3862.3
ORD106389,CUST001803,2025-05-23,Online,Completed,Gift Card,12.99,0,1542.53
ORD114162,CUST001148,2025-08-04,Mobile App,Completed,Gift Card,4.99,0,589.05
ORD115730,CUST005562,2025-01-28,Online,Completed,Debit Card,4.99,0,74.7
ORD112283,CUST005548,2025-12-30,Mobile App,Completed,Gift Card,5.99,5,909.62
ORD107022,CUST002436,2025-08-19,Mobile App,Completed,Credit Card,12.99,0,3302.42
ORD120687,CUST000492,2025-01-04,Online,Returned,Gift Card,7.99,0,2690.86
ORD123136,CUST002795,2026-04-27,Mobile App,Completed,Debit Card,0.0,0,1702.55
ORD104899,CUST003228,2026-02-25,Mobile App,Completed,Credit Card,0.0,0,952.23
ORD110763,CUST003786,2025-06-02,In-Store,Completed,Debit Card,7.99,0,523.87
ORD120319,CUST005171,2025-02-16,Mobile App,Completed,Store Credit,5.99,20,783.57
ORD106949,CUST001175,2025-08-07,Mobile App,Completed,Paypal,0.0,0,415.57
ORD112290,CUST004805,2024-10-23,Mobile App,Completed,Debit Card,0.0,0,1979.95
ORD126473,CUST000117,2025-02-08,Mobile App,Completed,Paypal,0.0,0,1499.04
ORD112265,CUST004093,2024-05-28,In-Store,Completed,Credit Card,4.99,5,331.09
ORD119752,CUST001887,2022-07-03,In-Store,Completed,Credit Card,7.99,0,1160.98
ORD121957,CUST005800,2025-09-30,Mobile App,Pending,Debit Card,4.99,0,3186.51
ORD118166,CUST001458,2026-01-17,Mobile App,Returned,Paypal,12.99,0,722.19
ORD126556,CUST002983,2024-07-06,Online,Completed,Paypal,0.0,0,1847.6
ORD118579,CUST006050,2025-12-04,Mobile App,Completed,Paypal,0.0,0,492.96
ORD120766,CUST005170,2023-04-12,In-Store,Completed,Debit Card,7.99,0,3735.12
ORD128168,CUST003740,2024-07-18,Online,Completed,Credit Card,0.0,5,414.87
ORD115417,CUST005166,2025-10-14,In-Store,Completed,Gift Card,5.99,0,268.03
ORD107118,CUST005833,2025-01-22,In-Store,Completed,Gift Card,0.0,0,2510.25
ORD111429,CUST000096,2025-08-18,Mobile App,Completed,Gift Card,12.99,0,3285.27
ORD112025,CUST005937,2024-10-11,Mobile App,Completed,Credit Card,0.0,0,1795.52
ORD119231,CUST005663,,In-Store,Returned,Store Credit,4.99,0,2387.41
ORD115660,CUST004054,2024-03-26,Mobile App,Completed,Paypal,0.0,5,1275.36
ORD110558,CUST000391,2024-03-19,In-Store,Completed,Store Credit,0.0,0,2063.44
ORD108275,CUST004424,2025-12-05,In-Store,Completed,Paypal,7.99,0,1221.87
ORD125418,CUST005390,2024-01-30,In-Store,Completed,Debit Card,5.99,15,892.09
ORD107457,CUST000209,2026-01-05,In-Store,Completed,Debit Card,0.0,0,2195.93
ORD110745,CUST003517,2024-08-08,In-Store,Completed,Paypal,0.0,0,428.84
ORD105783,CUST004714,2023-12-25,In-Store,Completed,Credit Card,4.99,0,2239.85
ORD125316,CUST002476,2026-06-27,Online,Pending,Gift Card,0.0,15,496.26
ORD100697,CUST003887,2024-02-19,In-Store,Completed,Paypal,0.0,0,1156.01
ORD110744,CUST003517,2024-10-25,Online,Completed,Gift Card,4.99,5,3475.34
ORD122058,CUST002820,2024-04-04,Mobile App,Completed,Debit Card,5.99,0,1042.04
ORD126065,CUST001969,2025-04-11,In-Store,Completed,Store Credit,0.0,0,1472.49
ORD121458,CUST003931,2026-04-26,Online,Completed,Credit Card,5.99,0,2971.87
ORD100573,CUST000679,2023-12-23,In-Store,Completed,Debit Card,12.99,10,4732.53
ORD118971,CUST004180,2025-08-11,Online,Completed,Paypal,4.99,0,666.48
ORD118829,CUST003658,2026-05-04,In-Store,Completed,Credit Card,0.0,0,1469.78
ORD126778,CUST004831,2024-10-22,In-Store,Completed,Paypal,0.0,15,1960.24
ORD123284,CUST004763,2025-02-17,Mobile App,Completed,Debit Card,12.99,0,3448.96
ORD110586,CUST002662,2023-12-18,In-Store,Completed,Debit Card,5.99,10,1050.31
ORD126244,CUST004982,2024-06-21,In-Store,Completed,Gift Card,0.0,0,472.32
ORD105824,CUST001124,2025-03-06,Online,Completed,Debit Card,0.0,15,532.64
ORD106604,CUST002012,2023-03-24,In-Store,Returned,Gift Card,7.99,0,1438.69
ORD105556,CUST000540,2024-11-01,Mobile App,Completed,Paypal,5.99,0,3353.79
ORD103615,CUST000970,2022-10-10,Mobile App,Completed,Store Credit,12.99,0,55.27
ORD110488,CUST000312,2024-12-24,Online,Completed,Credit Card,5.99,0,1839.61
ORD126573,CUST003678,,Mobile App,Cancelled,Debit Card,0.0,0,1225.95
ORD118098,CUST003451,2024-04-13,In-Store,Cancelled,Debit Card,0.0,0,706.06
ORD101129,CUST004359,2026-05-13,Online,Completed,Gift Card,5.99,0,1251.95
ORD107790,CUST005283,2025-06-08,Online,Completed,Store Credit,5.99,0,299.17
ORD115395,CUST002732,2026-02-12,Mobile App,Completed,Store Credit,5.99,0,908.79
ORD126908,CUST005620,2024-12-20,Mobile App,Completed,Credit Card,5.99,10,1542.14
ORD125363,CUST004456,2025-09-15,Online,Completed,Gift Card,0.0,0,3932.64
ORD122326,CUST003649,2026-01-27,In-Store,Returned,Gift Card,0.0,0,1924.42
ORD124451,CUST003194,2024-01-02,In-Store,Completed,Credit Card,5.99,15,455.47
ORD115118,CUST005834,2025-10-28,Online,Completed,Paypal,5.99,0,99.13
ORD116327,CUST001358,2024-02-29,Online,Completed,Store Credit,7.99,15,1841.24
ORD106676,CUST005947,2026-03-27,In-Store,Completed,Paypal,4.99,0,1032.83
ORD106654,CUST002061,2025-03-05,Mobile App,Completed,Credit Card,12.99,0,1480.69
ORD106132,CUST000671,2025-12-17,Mobile App,Pending,Credit Card,0.0,0,1520.68
ORD126147,CUST003011,2025-09-30,Online,Completed,Store Credit,4.99,15,849.8
ORD101311,CUST005699,2026-06-05,Mobile App,Completed,Gift Card,7.99,15,1012.51
ORD109443,CUST001877,2024-04-30,Mobile App,Cancelled,Gift Card,4.99,0,2204.05
ORD105981,CUST002379,2025-09-11,Mobile App,Completed,Gift Card,12.99,0,2066.89
ORD117324,CUST005079,2025-10-12,In-Store,Completed,Gift Card,7.99,0,1510.62
ORD127803,CUST000426,2025-11-21,Mobile App,Completed,Gift Card,7.99,0,918.13
ORD104297,CUST000445,2025-09-02,In-Store,Completed,Debit Card,4.99,15,1192.66
ORD121445,CUST005007,2023-11-17,Online,Completed,Gift Card,4.99,0,2051.9
ORD119289,CUST001449,2023-08-07,Mobile App,Completed,Paypal,12.99,0,3119.93
ORD100333,CUST003020,2024-08-06,Mobile App,Completed,Paypal,12.99,20,99.88
ORD126364,CUST004904,2024-03-14,In-Store,Completed,Paypal,5.99,0,391.23
ORD104358,CUST003545,2024-08-21,Mobile App,Completed,Gift Card,12.99,0,1120.5
ORD127633,CUST004897,2023-01-01,Online,Completed,Paypal,0.0,0,534.65
ORD106015,CUST001795,2022-12-26,Online,Completed,Gift Card,0.0,0,1069.67
ORD125308,CUST003836,2025-11-09,Mobile App,Completed,Store Credit,12.99,0,2573.45
ORD102053,CUST003957,2022-02-12,Mobile App,Completed,Debit Card,7.99,0,1970.8
ORD121830,CUST001978,2023-12-02,In-Store,Completed,Debit Card,7.99,0,5078.78
ORD126119,CUST005097,2025-09-09,Online,Completed,Gift Card,7.99,0,1115.01
ORD121439,CUST005249,2026-04-09,Mobile App,Completed,Credit Card,0.0,0,230.45
ORD109465,CUST004851,2025-06-08,Online,Completed,Gift Card,4.99,0,1090.13
ORD112392,CUST004889,2026-05-15,In-Store,Completed,Debit Card,0.0,0,177.38
ORD118020,CUST004833,2021-11-17,In-Store,Completed,Credit Card,0.0,20,2271.81
ORD120362,CUST003336,2026-04-02,Online,Completed,Paypal,12.99,10,1361.79
ORD115236,CUST005312,2025-12-14,Mobile App,Completed,Store Credit,7.99,0,341.99
ORD125244,CUST004927,2024-10-05,Online,Completed,Paypal,0.0,0,679.57
ORD121370,CUST001223,2025-04-14,In-Store,Completed,Store Credit,5.99,0,607.81
ORD110485,CUST000312,2024-12-24,In-Store,Completed,Store Credit,4.99,25,1775.73
ORD100157,CUST004075,2025-02-24,Online,Completed,Credit Card,0.0,0,655.32
ORD124742,CUST000122,2023-06-03,Mobile App,Completed,Debit Card,7.99,0,515.95
ORD114584,CUST005432,2023-05-05,In-Store,Completed,Store Credit,5.99,0,1811.05
ORD116406,CUST005096,2025-11-11,Mobile App,Completed,Store Credit,5.99,15,503.79
ORD103307,CUST003604,2023-09-09,Mobile App,Completed,Debit Card,0.0,0,1273.77
ORD117847,CUST006018,2023-03-22,Mobile App,Completed,Debit Card,0.0,0,1364.9
ORD116181,CUST003899,2026-02-17,In-Store,Returned,Debit Card,0.0,0,1457.52
ORD114586,CUST005432,2022-11-10,Mobile App,Completed,Gift Card,0.0,15,657.68
ORD101292,CUST001833,2024-01-25,Online,Completed,Store Credit,5.99,0,4660.5
ORD101453,CUST003176,2022-09-04,In-Store,Completed,Gift Card,0.0,0,1234.2
ORD115231,CUST005705,2025-06-13,Online,Completed,Paypal,7.99,0,3381.9
ORD116490,CUST000578,2025-11-16,In-Store,Completed,Credit Card,0.0,0,1825.5
ORD106613,CUST000927,2022-01-18,In-Store,Completed,Debit Card,5.99,15,2481.46
ORD126728,CUST001901,2026-03-21,Mobile App,Completed,Gift Card,0.0,0,2361.2
ORD102942,CUST000151,2023-10-28,In-Store,Completed,Store Credit,0.0,10,1226.3
ORD100597,CUST000153,2025-03-26,Online,Completed,Credit Card,12.99,0,3083.9
ORD114203,CUST003558,2025-05-13,In-Store,Completed,Paypal,4.99,0,753.62
ORD124946,CUST001427,2023-01-30,Online,Completed,Gift Card,0.0,0,1663.05
ORD102304,CUST000784,2026-04-04,In-Store,Completed,Paypal,0.0,0,635.22
ORD112518,CUST003103,2022-07-27,In-Store,Completed,Paypal,5.99,20,409.59
ORD106820,CUST004059,2025-04-14,Online,Completed,Credit Card,0.0,0,722.35
ORD125223,CUST003528,2026-05-08,In-Store,Completed,Credit Card,5.99,0,1698.35
ORD119367,CUST001212,2025-02-25,In-Store,Returned,Store Credit,4.99,0,867.31
ORD106057,CUST001321,2025-05-27,Online,Completed,Credit Card,4.99,0,365.52
ORD119240,CUST002494,2024-10-05,Online,Completed,Credit Card,7.99,15,3594.85
ORD117315,CUST004532,2023-11-17,Online,Completed,Paypal,0.0,10,2492.68
ORD102861,CUST004228,2025-08-27,Mobile App,Completed,Gift Card,0.0,0,2899.91
ORD110386,CUST001798,2025-05-29,In-Store,Completed,Gift Card,7.99,0,1432.31
ORD103003,CUST005969,2023-02-16,In-Store,Completed,Gift Card,4.99,5,767.56
ORD123501,CUST001041,2023-01-07,Online,Completed,Paypal,12.99,0,1835.68
ORD106095,CUST000785,2025-02-06,Online,Completed,Paypal,12.99,0,131.25
ORD100921,CUST005347,2024-06-23,In-Store,Completed,Credit Card,7.99,0,1911.75
ORD124705,CUST005327,2026-03-23,Online,Completed,Debit Card,0.0,0,2483.16
ORD117970,CUST002237,2025-02-14,In-Store,Completed,Credit Card,7.99,0,776.92
ORD108588,CUST004547,2023-11-28,Online,Completed,Gift Card,0.0,10,2437.41
ORD109826,CUST001446,2025-04-14,Mobile App,Completed,Debit Card,7.99,10,215.95
ORD112306,CUST003911,2023-10-16,Mobile App,Completed,Credit Card,12.99,5,832.96
ORD121340,CUST002968,2025-12-22,Mobile App,Completed,Paypal,12.99,0,597.7
ORD111225,CUST002038,2025-12-06,Online,Completed,Gift Card,12.99,0,55.02
ORD101547,CUST005452,2026-03-18,In-Store,Completed,Credit Card,0.0,0,1613.61
ORD126250,CUST004982,2025-02-16,Online,Completed,Store Credit,4.99,0,3019.52
ORD112832,CUST002460,2025-06-10,Online,Completed,Paypal,5.99,0,3245.0
ORD115857,CUST005615,,Online,Cancelled,Credit Card,7.99,0,5026.81
ORD124385,CUST000723,2024-03-03,In-Store,Completed,Gift Card,0.0,0,245.56
ORD116851,CUST005203,2023-10-07,Mobile App,Completed,Gift Card,12.99,0,1513.85
ORD106580,CUST003508,2026-04-11,In-Store,Completed,Paypal,7.99,0,815.83
ORD117123,CUST004966,2025-08-16,Mobile App,Completed,Debit Card,0.0,20,1461.98
ORD102186,CUST003134,2024-11-11,Online,Completed,Store Credit,7.99,15,1407.91
ORD104401,CUST004958,2025-08-30,Mobile App,Completed,Gift Card,4.99,0,1906.05
ORD126698,CUST000071,2024-07-02,In-Store,Completed,Paypal,12.99,15,1208.96
ORD101956,CUST000825,2024-07-31,In-Store,Completed,Store Credit,5.99,0,125.33
ORD111505,CUST003248,2025-04-07,Mobile App,Completed,Debit Card,0.0,0,634.9
ORD117849,CUST002053,2025-06-24,In-Store,Completed,Debit Card,7.99,0,668.36
ORD101567,CUST001469,2023-03-01,In-Store,Pending,Gift Card,7.99,0,549.57
ORD107190,CUST001806,2023-10-04,In-Store,Completed,Debit Card,4.99,10,2310.38
ORD112263,CUST004093,2024-12-09,In-Store,Completed,Credit Card,12.99,0,2521.63
ORD114359,CUST004003,2025-04-02,In-Store,Completed,Credit Card,5.99,0,2718.89
ORD122842,CUST003179,2025-01-29,Online,Completed,Gift Card,4.99,0,2268.06
ORD101875,CUST004779,2026-02-15,Mobile App,Completed,Paypal,7.99,0,214.3
ORD124182,CUST003481,2023-04-10,Online,Completed,Paypal,4.99,0,126.39
ORD106478,CUST003407,2025-10-17,In-Store,Completed,Credit Card,7.99,0,1675.67
ORD104342,CUST005914,2022-08-27,Mobile App,Completed,Gift Card,7.99,15,1053.8
ORD106599,CUST002012,2023-06-06,Online,Completed,Paypal,5.99,0,2059.98
ORD114267,CUST002403,2025-06-01,In-Store,Returned,Debit Card,0.0,25,1433.97
ORD106230,CUST004476,2024-02-12,Mobile App,Completed,Credit Card,0.0,0,1131.32
ORD105973,CUST005882,2025-04-16,In-Store,Completed,Debit Card,0.0,0,3738.7
ORD109269,CUST001494,2024-02-12,In-Store,Completed,Credit Card,5.99,5,195.5
ORD106532,CUST003488,2025-06-30,Online,Completed,Gift Card,4.99,15,686.95
ORD102562,CUST003130,2024-11-05,In-Store,Completed,Debit Card,7.99,25,172.83
ORD116773,CUST000983,2025-08-30,Online,Completed,Credit Card,0.0,0,1001.23
ORD101123,CUST002110,2023-07-11,Online,Completed,Paypal,0.0,0,1133.97
ORD106115,CUST005405,2025-06-21,Mobile App,Returned,Store Credit,4.99,10,2526.02
ORD118725,CUST003493,2026-01-28,In-Store,Completed,Gift Card,7.99,0,2888.96
ORD102166,CUST001577,2023-08-19,In-Store,Completed,Store Credit,7.99,25,1070.08
ORD108083,CUST000570,2024-10-16,Online,Completed,Paypal,5.99,25,1227.99
ORD113331,CUST003287,2026-05-06,Online,Cancelled,Debit Card,5.99,0,3835.51
ORD102613,CUST005921,2026-03-13,In-Store,Completed,Store Credit,4.99,0,877.89
ORD117512,CUST000110,2025-12-14,Mobile App,Completed,Paypal,12.99,0,453.86
ORD108438,CUST005446,2024-07-27,In-Store,Completed,Store Credit,12.99,0,662.83
ORD105022,CUST001563,2026-03-20,Mobile App,Completed,Store Credit,7.99,20,1970.64
ORD121610,CUST000690,2024-09-03,In-Store,Completed,Credit Card,5.99,0,910.52
ORD126367,CUST004904,,In-Store,Completed,Debit Card,0.0,0,26.3
ORD114854,CUST005710,2024-05-04,Online,Completed,Paypal,0.0,15,563.18
ORD110463,CUST001364,2026-02-25,Online,Completed,Gift Card,5.99,0,522.16
ORD110180,CUST001105,2021-05-22,Online,Completed,Store Credit,4.99,0,530.19
ORD107358,CUST002485,2021-12-27,Online,Completed,Credit Card,12.99,0,2270.08
ORD126414,CUST002024,2025-06-06,Mobile App,Completed,Gift Card,0.0,0,1937.03
ORD113628,CUST000777,2026-05-14,Online,Completed,Gift Card,12.99,0,1768.72
ORD121029,CUST000566,2026-05-13,In-Store,Completed,Credit Card,0.0,0,4321.3
ORD105043,CUST002522,2025-02-22,Mobile App,Completed,Paypal,5.99,0,5560.53
ORD123477,CUST002211,2023-09-12,Online,Completed,Gift Card,5.99,0,1262.97
ORD106077,CUST004395,2026-05-14,In-Store,Completed,Debit Card,0.0,15,301.1
ORD106367,CUST003219,2025-04-28,Online,Completed,Paypal,5.99,0,107.21
ORD104047,CUST002580,2025-09-02,Online,Completed,Paypal,0.0,0,244.99
ORD114690,CUST000244,2022-10-14,Mobile App,Cancelled,Paypal,7.99,20,1086.51
ORD123491,CUST004503,2021-06-10,In-Store,Completed,Store Credit,0.0,0,19.69
ORD126419,CUST002986,2026-01-16,Mobile App,Completed,Gift Card,7.99,0,242.14
ORD122389,CUST005062,2022-08-27,In-Store,Completed,Gift Card,4.99,25,26.76
ORD114028,CUST003476,2025-10-21,In-Store,Completed,Credit Card,4.99,0,126.48
ORD118045,CUST002595,2021-10-19,Mobile App,Completed,Paypal,12.99,0,468.36
ORD127638,CUST002957,2025-02-01,Online,Pending,Paypal,4.99,15,1064.78
ORD117419,CUST004399,2025-06-28,Mobile App,Completed,Store Credit,0.0,20,798.02
ORD104975,CUST003605,2023-12-18,Mobile App,Completed,Gift Card,0.0,0,353.52
ORD125397,CUST001360,2026-01-31,Mobile App,Completed,Debit Card,5.99,0,2350.83
ORD108985,CUST003268,2021-11-21,Mobile App,Completed,Gift Card,4.99,10,740.34
ORD106560,CUST004743,2025-09-27,In-Store,Completed,Paypal,7.99,20,172.93
ORD114173,CUST004542,,In-Store,Completed,Debit Card,0.0,0,887.58
ORD120539,CUST000877,2025-08-27,In-Store,Completed,Gift Card,12.99,0,2777.08
ORD105017,CUST002564,2025-10-16,Online,Completed,Gift Card,7.99,0,693.67
ORD102856,CUST000263,2025-02-20,Online,Completed,Debit Card,4.99,0,544.99
ORD124971,CUST000502,2022-10-24,In-Store,Completed,Paypal,5.99,0,1012.55
ORD116413,CUST001681,2026-03-01,Mobile App,Completed,Debit Card,0.0,5,1108.39
ORD111772,CUST001550,2025-12-05,Mobile App,Completed,Debit Card,0.0,0,2683.33
ORD111713,CUST003374,2022-06-23,Mobile App,Completed,Gift Card,0.0,0,3292.44
ORD124648,CUST003825,2025-11-14,Mobile App,Completed,Gift Card,12.99,10,806.41
ORD119421,CUST001260,2021-08-14,In-Store,Completed,Gift Card,4.99,5,1131.97
ORD125446,CUST001045,2023-04-29,Mobile App,Completed,Debit Card,0.0,0,1169.6
ORD119500,CUST002184,2025-10-25,Online,Completed,Paypal,12.99,0,1097.77
ORD111152,CUST000014,2025-06-01,Online,Completed,Credit Card,7.99,10,2022.13
ORD112830,CUST002460,2025-06-09,Mobile App,Completed,Store Credit,12.99,10,541.47
ORD124751,CUST005032,2025-03-14,Online,Completed,Store Credit,5.99,0,2317.13
ORD100117,CUST003915,2023-11-28,Mobile App,Completed,Gift Card,0.0,0,2944.33
ORD109324,CUST003081,2021-12-27,Online,Returned,Gift Card,0.0,5,3655.25
ORD109413,CUST005531,2023-11-26,Mobile App,Completed,Debit Card,0.0,0,1131.47
ORD127258,CUST004849,2024-07-01,Online,Completed,Credit Card,4.99,0,385.6
ORD107725,CUST002874,2025-08-19,In-Store,Completed,Debit Card,7.99,0,996.1
ORD104508,CUST000708,2026-02-03,In-Store,Completed,Paypal,12.99,0,2716.28
ORD103246,CUST004243,2022-12-18,Mobile App,Completed,Debit Card,0.0,0,116.17
ORD110137,CUST004019,2024-06-27,Online,Completed,Store Credit,0.0,15,7.85
ORD108991,CUST003191,2025-05-17,In-Store,Completed,Credit Card,0.0,0,1832.6
ORD122187,CUST005993,2025-02-05,Online,Completed,Gift Card,7.99,15,923.81
ORD115312,CUST000919,2022-12-12,Mobile App,Completed,Debit Card,0.0,10,483.72
ORD113558,CUST002411,2025-10-16,In-Store,Completed,Store Credit,0.0,15,1667.21
ORD126162,CUST000156,2024-07-29,In-Store,Completed,Paypal,0.0,0,3339.79
ORD114366,CUST003311,2025-01-10,Mobile App,Completed,Store Credit,0.0,10,4131.95
ORD124216,CUST004954,2024-11-14,Mobile App,Completed,Debit Card,12.99,0,2598.8
ORD126349,CUST000469,2026-03-11,Online,Completed,Store Credit,5.99,0,2487.47
ORD108552,CUST005606,2024-11-12,Mobile App,Completed,Paypal,5.99,0,3039.3
ORD127694,CUST003373,2023-08-22,Mobile App,Completed,Paypal,0.0,0,493.1
ORD115158,CUST002362,2026-05-21,In-Store,Completed,Paypal,0.0,0,137.18
ORD110622,CUST002066,2025-08-20,Mobile App,Completed,Store Credit,5.99,10,508.96
ORD124098,CUST001451,2023-07-31,Mobile App,Completed,Paypal,4.99,0,816.84
ORD124945,CUST001427,2024-09-05,Mobile App,Completed,Debit Card,12.99,0,2894.67
ORD116535,CUST003386,2025-12-16,Online,Completed,Debit Card,0.0,5,710.82
ORD110990,CUST003670,2025-08-13,Online,Completed,Gift Card,0.0,0,1325.15
