order_item_id,order_id,product_id,quantity,unit_price_at_purchase
OI566131,ORD110327,PROD1197,3,365.28
OI512975,ORD104090,PROD1059,2,740.82
OI549005,ORD110831,PROD1204,1,520.6
OI524621,ORD126821,PROD1073,1,489.2
OI512179,ORD109763,PROD1111,1,73.17
OI542847,ORD126269,PROD1040,1,765.52
OI539240,ORD113335,PROD1032,1,239.42
OI507126,ORD122472,PROD1116,1,454.21
OI552292,ORD119828,PROD1055,1,183.06
OI520555,ORD118967,PROD1167,1,30.18
OI537259,ORD126450,PROD1201,3,511.63
OI553986,ORD119655,PROD1209,1,641.59
OI559429,ORD103545,PROD1043,1,655.82
OI501435,ORD124648,PROD1196,1,361.06
OI541254,ORD119434,PROD1029,4,38.25
OI529936,ORD103705,PROD1152,1,795.47
OI522409,ORD117830,PROD1121,2,653.13
OI565991,ORD104036,PROD1143,1,394.92
OI561196,ORD113687,PROD1011,1,217.32
OI533196,ORD102458,PROD1179,1,797.5
OI541878,ORD102665,PROD1114,1,797.23
OI563177,ORD103358,PROD1171,1,141.52
OI507477,ORD117890,PROD1081,3,528.86
OI516592,ORD115084,PROD1104,1,9.13
OI569835,ORD124041,PROD1096,3,787.67
OI549845,ORD108591,PROD1053,1,402.43
OI540698,ORD108408,PROD1114,3,768.47
OI513361,ORD112346,PROD1187,1,54.57
OI513787,ORD127007,PROD1097,1,243.54
OI519469,ORD104593,PROD1061,1,183.26
OI567659,ORD115476,PROD1037,4,648.33
OI535288,ORD115650,PROD1003,1,69.06
OI501496,ORD124216,PROD1151,1,487.22
OI567034,ORD105149,PROD1166,1,13.61
OI571231,ORD107235,PROD1066,1,89.09
OI531431,ORD108536,PROD1110,1,550.09
OI525232,ORD100986,PROD1005,1,32.42
OI541310,ORD103769,PROD1027,1,641.7
OI561439,ORD116201,PROD1136,1,918.37
OI543744,ORD126148,PROD1007,2,119.65
OI559940,ORD124492,PROD1143,1,387.66
OI537816,ORD125414,PROD1037,1,676.74
OI542960,ORD104983,PROD1081,1,528.63
OI527975,ORD128115,PROD1034,1,91.66
OI541061,ORD105897,PROD1016,2,80.83
OI527529,ORD109842,PROD1209,2,646.07
OI525553,ORD102145,PROD1044,1,705.97
OI523111,ORD116749,PROD1015,2,380.05
OI544287,ORD120568,PROD1115,3,627.31
OI510103,ORD114179,PROD1052,1,578.73
OI569961,ORD114432,PROD1166,1,13.99
OI532064,ORD120147,PROD1068,1,476.09
OI562463,ORD119267,PROD1219,3,393.94
OI549100,ORD105684,PROD1101,1,175.71
OI536233,ORD117955,PROD1098,1,762.68
OI523936,ORD106605,PROD1100,2,363.74
OI565160,ORD115416,PROD1003,4,67.73
OI519277,ORD101413,PROD1182,1,702.15
OI546670,ORD119981,PROD1017,1,956.48
OI529446,ORD102754,PROD1123,1,455.3
OI551065,ORD111166,PROD1062,1,180.62
OI539482,ORD105295,PROD1051,1,252.07
OI517649,ORD108145,PROD1048,1,394.85
OI561656,ORD103043,PROD1150,2,51.15
OI523543,ORD113967,PROD1128,1,866.18
OI563793,ORD110139,PROD1157,1,760.3
OI540455,ORD107643,PROD1167,1,29.03
OI510339,ORD108905,PROD1041,1,183.38
OI519205,ORD112173,PROD1164,1,276.12
OI503082,ORD124606,PROD1064,1,13.88
OI533509,ORD127062,PROD1202,2,334.06
OI548889,ORD114104,PROD1037,1,669.21
OI530453,ORD128158,PROD1005,2,32.95
OI532135,ORD117761,PROD1015,1,380.09
OI540543,ORD119002,PROD1085,1,344.6
OI564908,ORD118723,PROD1098,1,745.63
OI523287,ORD121977,PROD1185,1,57.16
OI502531,ORD120028,PROD1040,2,766.82
OI517488,ORD109618,PROD1083,1,204.42
OI558912,ORD100476,PROD1086,1,337.57
OI541772,ORD123002,PROD1028,1,60.72
OI570601,ORD105027,PROD1185,1,58.25
OI540399,ORD119111,PROD1101,1,174.53
OI564043,ORD115304,PROD1202,1,338.08
OI508145,ORD113794,PROD1185,1,55.85
OI563624,ORD125215,PROD1103,1,99.91
OI501790,ORD122671,PROD1214,3,201.13
OI514217,ORD126030,PROD1172,3,358.94
OI558237,ORD103210,PROD1074,1,40.17
OI564749,ORD107728,PROD1058,1,490.66
OI550598,ORD103896,PROD1191,1,644.09
OI566070,ORD127226,PROD1077,2,624.5
OI546903,ORD126335,PROD1131,1,120.91
OI572103,ORD121344,PROD1089,2,544.61
OI565240,ORD124170,PROD1025,3,941.89
OI537980,ORD119579,PROD1214,1,203.69
OI572141,ORD117115,PROD1005,2,33.34
OI522855,ORD119684,PROD1006,1,524.45
OI544985,ORD108392,PROD1103,1,99.57
OI563677,ORD103476,PROD1105,4,501.89
OI509125,ORD102027,PROD1183,1,971.32
OI563399,ORD113232,PROD1020,1,106.38
OI557602,ORD121874,PROD1117,3,190.92
OI535668,ORD120765,PROD1075,1,602.8
OI552167,ORD112806,PROD1082,2,96.62
OI513517,ORD118309,PROD1121,2,675.73
OI505870,ORD111639,PROD1079,2,230.51
OI509401,ORD101987,PROD1086,1,325.21
OI541687,ORD111050,PROD1117,3,185.18
OI536936,ORD127098,PROD1211,1,81.85
OI535521,ORD110937,PROD1022,1,234.37
OI529720,ORD102272,PROD1211,1,81.34
OI540315,ORD117471,PROD1078,2,631.17
OI562885,ORD102408,PROD1112,1,173.35
OI500325,ORD124057,PROD1059,3,727.04
OI531910,ORD117114,PROD1154,3,539.1
OI509447,ORD113306,PROD1098,1,746.12
OI564060,ORD115752,PROD1012,2,437.2
OI550711,ORD117373,PROD1174,4,
OI517132,ORD111234,PROD1195,1,734.08
OI554439,ORD108320,PROD1175,1,500.71
OI518733,ORD123317,PROD1212,1,56.79
OI569091,ORD111357,PROD1203,3,200.89
OI517824,ORD118418,PROD1184,1,114.41
OI511467,ORD118435,PROD1145,1,21.71
OI567745,ORD114548,PROD1198,1,650.2
OI561890,ORD106901,PROD1067,1,649.33
OI508210,ORD109940,PROD1001,1,633.24
OI541520,ORD104177,PROD1154,1,528.45
OI538453,ORD114738,PROD1083,1,197.66
OI535278,ORD103024,PROD1040,1,745.01
OI519386,ORD112330,PROD1008,4,256.67
OI573087,ORD128071,PROD1030,4,256.26
OI524115,ORD123796,PROD1217,1,87.21
OI511367,ORD116108,PROD1132,1,805.2
OI554378,ORD112133,PROD1188,1,451.82
OI555766,ORD105230,PROD1071,1,338.77
OI521813,ORD116456,PROD1122,1,26.83
OI529827,ORD117275,PROD1167,2,29.49
OI568076,ORD111857,PROD1107,1,463.56
OI510268,ORD110830,PROD1183,2,991.32
OI541523,ORD104177,PROD1184,1,113.38
OI562690,ORD116475,PROD1207,3,494.77
OI541380,ORD118769,PROD1183,1,1005.97
OI573165,ORD118210,PROD1075,3,580.89
OI533520,ORD118438,PROD1075,1,589.61
OI520773,ORD127360,PROD1074,1,41.85
OI525723,ORD121959,PROD1141,1,212.02
OI562772,ORD104957,PROD1050,2,37.02
OI550250,ORD109487,PROD1137,4,420.25
OI531292,ORD101251,PROD1073,1,495.96
OI536165,ORD125079,PROD1062,1,176.25
OI567686,ORD121579,PROD1045,3,117.96
OI563154,ORD107914,PROD1110,1,557.73
OI505052,ORD104330,PROD1192,1,
OI557096,ORD103537,PROD1042,1,222.26
OI531905,ORD112095,PROD1088,2,517.84
OI558491,ORD116381,PROD1115,2,647.11
OI536050,ORD102979,PROD1161,1,450.06
OI551727,ORD122303,PROD1038,1,432.72
OI555451,ORD102471,PROD1033,1,145.65
OI506102,ORD111207,PROD1049,2,19.61
OI564684,ORD127599,PROD1075,2,581.02
OI512060,ORD111599,PROD1022,3,240.14
OI538044,ORD111107,PROD1189,1,548.15
OI558147,ORD125346,PROD1158,1,256.02
OI568207,ORD120064,PROD1077,4,641.22
OI570408,ORD117223,PROD1127,1,146.13
OI502196,ORD108435,PROD1062,1,175.73
OI511796,ORD104103,PROD1077,1,627.56
OI521385,ORD113579,PROD1068,1,468.69
OI561865,ORD120535,PROD1101,1,176.08
OI572385,ORD100080,PROD1192,3,720.64
OI568253,ORD126825,PROD1038,4,417.37
OI555447,ORD127105,PROD1130,1,662.39
OI567359,ORD108289,PROD1176,1,398.34
OI543402,ORD111459,PROD1003,1,69.83
OI504870,ORD114570,PROD1131,2,119.44
OI543541,ORD113377,PROD1061,1,183.16
OI510476,ORD121785,PROD1065,1,263.58
OI548578,ORD126456,PROD1069,4,404.38
OI557564,ORD121582,PROD1107,1,451.6
OI527711,ORD117568,PROD1061,1,184.76
OI521497,ORD107215,PROD1092,1,233.98
OI556874,ORD125264,PROD1174,1,338.65
OI567524,ORD119399,PROD1136,1,925.97
OI560516,ORD120895,PROD1172,1,351.2
OI528227,ORD116290,PROD1085,1,344.4
OI555973,ORD100716,PROD1001,1,630.25
OI511820,ORD111008,PROD1165,1,335.94
OI554075,ORD101111,PROD1089,1,553.57
OI532174,ORD102257,PROD1184,3,111.8
OI531400,ORD107060,PROD1102,2,312.19
OI558609,ORD124094,PROD1004,1,552.35
OI549070,ORD104012,PROD1195,2,735.38
OI543987,ORD124392,PROD1156,1,37.13
OI564635,ORD110449,PROD1045,3,121.35
OI566603,ORD101980,PROD1055,1,174.11
OI522869,ORD125090,PROD1185,1,57.53
OI549850,ORD102959,PROD1079,1,223.86
OI562487,ORD121569,PROD1089,1,539.75
OI531777,ORD111711,PROD1020,3,103.26
OI528432,ORD126856,PROD1149,1,350.3
OI515134,ORD125260,PROD1095,1,105.59
OI529705,ORD106863,PROD1017,1,965.57
OI521709,ORD120443,PROD1007,1,118.6
OI515517,ORD118532,PROD1143,2,388.02
OI503544,ORD127562,PROD1172,2,358.52
OI525715,ORD125084,PROD1094,2,338.14
OI534174,ORD114560,PROD1024,4,343.22
OI501331,ORD101123,PROD1186,1,95.41
OI556655,ORD105128,PROD1130,1,670.97
OI566077,ORD125411,PROD1020,2,102.09
OI565921,ORD114807,PROD1075,1,573.98
OI505847,ORD104591,PROD1097,1,249.77
OI546435,ORD122253,PROD1032,2,237.11
OI536873,ORD112513,PROD1022,1,242.25
OI525090,ORD116615,PROD1026,4,951.74
OI565320,ORD127417,PROD1122,1,26.2
OI548027,ORD113286,PROD1100,1,353.37
OI564782,ORD123775,PROD1216,1,348.95
OI518599,ORD112194,PROD1218,1,80.8
OI562189,ORD113828,PROD1196,3,372.7
OI524661,ORD113256,PROD1080,3,326.91
OI531669,ORD118955,PROD1062,1,180.68
OI532956,ORD103056,PROD1205,1,
OI561782,ORD125427,PROD1085,2,349.83
OI566718,ORD104885,PROD1186,1,91.94
OI506986,ORD120203,PROD1212,2,55.74
OI532058,ORD121077,PROD1172,3,343.06
OI533486,ORD126044,PROD1116,1,469.99
OI515263,ORD127914,PROD1191,1,648.77
OI528500,ORD114418,PROD1099,1,857.31
OI542974,ORD114484,PROD1130,3,658.03
OI546318,ORD107853,PROD1085,2,347.63
OI539663,ORD114229,PROD1204,1,502.79
OI532682,ORD113800,PROD1193,1,175.12
OI501203,ORD106820,PROD1049,1,20.36
OI537879,ORD102779,PROD1074,1,40.14
OI559078,ORD118724,PROD1046,1,640.69
OI515504,ORD104039,PROD1165,4,348.49
OI572743,ORD120856,PROD1012,3,441.95
OI548571,ORD116362,PROD1071,1,336.08
OI529289,ORD101674,PROD1011,1,220.94
OI532092,ORD104098,PROD1152,1,798.7
OI543868,ORD122307,PROD1150,1,50.23
OI549344,ORD109076,PROD1130,2,657.24
OI555267,ORD103432,PROD1047,1,624.93
OI515782,ORD101836,PROD1012,1,438.91
OI537175,ORD103938,PROD1086,2,322.14
OI504148,ORD102141,PROD1136,1,927.33
OI500606,ORD127338,PROD1058,2,494.63
OI565048,ORD103810,PROD1161,1,442.93
OI500883,ORD120479,PROD1130,4,681.6
OI507337,ORD128082,PROD1071,1,339.56
OI551941,ORD120345,PROD1020,1,104.59
OI508581,ORD102880,PROD1048,1,395.2
OI551184,ORD128094,PROD1109,2,653.71
OI530008,ORD116463,PROD1095,1,104.8
OI564476,ORD115105,PROD1024,3,333.46
OI545137,ORD125386,PROD1131,1,122.51
OI561441,ORD116201,PROD1191,1,650.04
OI516305,ORD103428,PROD1148,2,490.26
OI503759,ORD114415,PROD1141,2,211.91
OI563091,ORD117322,PROD1073,1,486.66
OI526905,ORD100526,PROD1046,3,624.52
OI504209,ORD113005,PROD1178,3,30.61
OI503250,ORD103612,PROD1131,1,119.46
OI503746,ORD125525,PROD1016,3,80.22
OI511313,ORD114417,PROD1205,1,348.43
OI520207,ORD126120,PROD1061,1,181.21
OI543864,ORD107600,PROD1216,1,343.73
OI550674,ORD109781,PROD1146,2,595.74
OI520160,ORD121426,PROD1021,1,45.3
OI546330,ORD127216,PROD1106,1,428.74
OI533461,ORD115237,PROD1039,3,210.72
OI555876,ORD118028,PROD1036,1,15.11
OI502280,ORD127499,PROD1173,2,341.99
OI560002,ORD104381,PROD1022,3,235.34
OI533225,ORD103660,PROD1080,2,320.13
OI503189,ORD118834,PROD1182,1,687.83
OI534526,ORD105140,PROD1138,4,713.14
OI525082,ORD120098,PROD1153,1,370.35
OI544960,ORD127476,PROD1182,1,678.54
OI516821,ORD122207,PROD1137,2,410.49
OI531458,ORD125480,PROD1134,2,253.28
OI557594,ORD105495,PROD1216,4,354.27
OI536487,ORD119575,PROD1136,1,915.84
OI553313,ORD100356,PROD1196,1,364.06
OI539505,ORD111692,PROD1064,1,13.43
OI569179,ORD117988,PROD1082,1,98.36
OI530698,ORD110632,PROD1207,1,481.26
OI533651,ORD103940,PROD1099,1,856.46
OI501053,ORD126573,PROD1118,2,148.18
OI516227,ORD104314,PROD1041,2,184.78
OI521941,ORD106475,PROD1041,1,186.44
OI534984,ORD104772,PROD1152,2,
OI545552,ORD127028,PROD1184,2,110.81
OI558460,ORD111320,PROD1200,3,115.06
OI515948,ORD120593,PROD1102,1,310.26
OI556046,ORD105656,PROD1070,1,617.35
OI549838,ORD116330,PROD1186,1,92.94
OI540309,ORD107732,PROD1043,1,643.15
OI542077,ORD107796,PROD1047,1,621.56
OI520772,ORD112931,PROD1150,2,50.41
OI527974,ORD128115,PROD1213,2,460.33
OI550599,ORD126867,PROD1160,1,499.26
OI536337,ORD122063,PROD1112,3,176.21
OI541836,ORD125647,PROD1118,1,146.27
OI516700,ORD110220,PROD1072,2,152.13
OI561213,ORD110274,PROD1142,1,314.55
OI511098,ORD120910,PROD1063,1,841.39
OI538430,ORD125199,PROD1077,1,633.96
OI545775,ORD124495,PROD1179,1,802.04
OI544242,ORD112634,PROD1083,1,206.16
OI510612,ORD124207,PROD1218,2,79.56
OI549275,ORD112070,PROD1033,1,145.93
OI544541,ORD108358,PROD1134,1,246.36
OI505191,ORD118312,PROD1092,1,236.52
OI571777,ORD103770,PROD1129,1,317.87
OI534730,ORD103420,PROD1058,1,491.28
OI513711,ORD113287,PROD1121,3,645.93
OI557962,ORD100296,PROD1193,1,179.45
OI547452,ORD117003,PROD1129,3,324.86
OI523227,ORD114180,PROD1008,1,254.29
OI569670,ORD103031,PROD1182,1,705.99
OI560947,ORD113070,PROD1039,1,210.05
OI542803,ORD112880,PROD1132,1,820.98
OI508843,ORD110366,PROD1198,1,635.55
OI514272,ORD110248,PROD1165,1,351.37
OI507158,ORD121606,PROD1104,2,8.94
OI557517,ORD104527,PROD1069,1,396.79
OI501917,ORD103261,PROD1193,1,177.82
OI529466,ORD116051,PROD1032,1,235.65
OI515315,ORD117122,PROD1205,2,348.59
OI570664,ORD108173,PROD1056,1,919.56
OI571605,ORD126672,PROD1058,2,503.24
OI531005,ORD105445,PROD1039,1,211.2
OI502001,ORD117681,PROD1085,1,357.88
OI545024,ORD123510,PROD1117,1,190.93
OI531430,ORD114609,PROD1177,1,71.65
OI521826,ORD109932,PROD1170,2,396.9
OI549882,ORD115150,PROD1137,1,419.13
OI554835,ORD103306,PROD1163,1,494.24
OI516234,ORD113324,PROD1058,4,486.17
OI554985,ORD102484,PROD1190,1,118.19
OI542544,ORD126312,PROD1115,2,627.95
OI523102,ORD127830,PROD1076,3,122.13
OI559116,ORD126422,PROD1074,2,41.66
OI564911,ORD113397,PROD1011,2,219.38
OI517541,ORD105857,PROD1218,1,82.53
OI510963,ORD126434,PROD1044,4,693.86
OI565117,ORD102904,PROD1162,1,910.72
OI552338,ORD118310,PROD1101,1,178.24
OI557184,ORD126775,PROD1065,1,274.51
OI539518,ORD102366,PROD1120,3,980.85
OI552565,ORD115106,PROD1096,1,772.75
OI524185,ORD127549,PROD1119,2,394.29
OI525119,ORD107792,PROD1205,1,338.46
OI557041,ORD109331,PROD1206,1,806.56
OI517696,ORD104288,PROD1074,3,41.7
OI502238,ORD116403,PROD1060,2,854.29
OI555354,ORD117205,PROD1182,3,707.29
OI549278,ORD106496,PROD1011,1,214.37
OI509266,ORD112358,PROD1172,1,354.53
OI511115,ORD122190,PROD1142,1,301.27
OI505298,ORD120347,PROD1064,3,13.49
OI543650,ORD102223,PROD1118,3,148.7
OI518513,ORD121526,PROD1121,1,650.61
OI504409,ORD119138,PROD1172,1,353.64
OI518777,ORD106453,PROD1194,2,746.34
OI524239,ORD104716,PROD1006,3,535.28
OI535892,ORD115180,PROD1204,1,511.11
OI552469,ORD124905,PROD1030,3,268.17
OI544151,ORD110697,PROD1099,1,869.15
OI538224,ORD122503,PROD1053,1,402.69
OI545700,ORD118703,PROD1214,4,205.93
OI532078,ORD111481,PROD1168,1,778.85
OI562383,ORD116715,PROD1102,1,305.5
OI510155,ORD119671,PROD1097,1,246.64
OI543281,ORD105489,PROD1040,1,758.48
OI567701,ORD110882,PROD1113,3,732.92
OI563912,ORD111868,PROD1035,1,483.31
OI565927,ORD111952,PROD1122,1,26.83
OI543856,ORD111120,PROD1042,1,217.07
OI525199,ORD104255,PROD1091,2,942.23
OI521537,ORD119898,PROD1055,1,174.42
OI539230,ORD112252,PROD1168,1,786.65
OI509183,ORD115428,PROD1200,4,115.15
OI510676,ORD109879,PROD1115,1,638.3
OI570499,ORD124722,PROD1073,1,480.26
OI551917,ORD119820,PROD1078,1,630.26
OI508102,ORD111939,PROD1172,1,350.49
OI556127,ORD105269,PROD1059,3,748.37
OI504041,ORD115884,PROD1214,1,203.3
OI559359,ORD120480,PROD1213,3,451.93
OI570893,ORD100724,PROD1093,2,698.51
OI562197,ORD102393,PROD1133,3,649.93
OI515644,ORD108343,PROD1082,1,100.08
OI504000,ORD127624,PROD1080,1,321.0
OI509479,ORD101823,PROD1106,1,424.42
OI504301,ORD126130,PROD1100,1,357.22
OI556424,ORD118060,PROD1081,3,525.44
OI516079,ORD122202,PROD1095,1,104.87
OI535995,ORD118948,PROD1080,2,332.63
OI522269,ORD115363,PROD1030,1,263.42
OI501472,ORD110137,PROD1104,1,9.24
OI564033,ORD106227,PROD1026,1,963.87
OI538013,ORD105108,PROD1119,1,405.51
OI558247,ORD110282,PROD1208,1,211.43
OI519917,ORD126290,PROD1059,1,753.57
OI516942,ORD123050,PROD1008,1,258.4
OI517950,ORD126182,PROD1126,2,588.17
OI520407,ORD119442,PROD1095,2,106.58
OI553469,ORD100145,PROD1215,1,141.92
OI546102,ORD108861,PROD1204,1,509.03
OI559398,ORD104126,PROD1177,4,72.13
OI552826,ORD127240,PROD1133,2,647.67
OI521875,ORD119510,PROD1192,3,
OI564133,ORD113586,PROD1144,3,250.5
OI527127,ORD122390,PROD1117,2,193.46
OI532389,ORD100180,PROD1064,1,13.57
OI525664,ORD108527,PROD1123,3,475.58
OI561251,ORD113520,PROD1136,2,916.57
OI568618,ORD120323,PROD1012,1,457.06
OI517630,ORD112955,PROD1050,2,35.53
OI553929,ORD120936,PROD1197,2,368.96
OI553444,ORD103092,PROD1006,3,518.84
OI515042,ORD125942,PROD1020,2,105.52
OI515964,ORD114960,PROD1165,1,342.57
OI507552,ORD116431,PROD1059,2,746.21
OI546100,ORD112034,PROD1000,1,396.49
OI545688,ORD100219,PROD1147,1,112.08
OI557005,ORD125018,PROD1174,1,338.41
OI556703,ORD107155,PROD1092,1,235.49
OI544199,ORD114870,PROD1209,1,641.93
OI516042,ORD126902,PROD1200,1,115.26
OI541397,ORD111375,PROD1064,2,13.31
OI554406,ORD119968,PROD1035,4,490.11
OI533335,ORD124421,PROD1081,1,523.51
OI551148,ORD117429,PROD1203,1,198.9
OI505643,ORD120026,PROD1156,1,38.33
OI511695,ORD117939,PROD1080,1,331.22
OI550122,ORD120897,PROD1009,2,298.95
OI514516,ORD118536,PROD1142,2,305.79
OI500268,ORD119569,PROD1008,1,253.71
OI570645,ORD126506,PROD1023,4,261.85
OI550793,ORD100506,PROD1214,1,207.89
OI520641,ORD124568,PROD1126,1,594.03
OI549251,ORD111710,PROD1173,1,337.98
OI532030,ORD116499,PROD1217,1,84.53
OI546161,ORD126231,PROD1179,1,808.48
OI515698,ORD124471,PROD1219,2,394.94
OI553397,ORD106157,PROD1208,3,207.98
OI569858,ORD104937,PROD1081,1,513.42
OI523734,ORD120438,PROD1180,2,353.21
OI550909,ORD115508,PROD1005,1,32.16
OI556011,ORD117143,PROD1031,1,584.37
OI505662,ORD124425,PROD1178,4,31.42
OI530298,ORD124874,PROD1072,2,152.3
OI524408,ORD102569,PROD1206,1,796.64
OI561249,ORD117262,PROD1183,1,999.08
OI569272,ORD117105,PROD1088,1,521.02
OI571168,ORD117841,PROD1208,1,206.28
OI540284,ORD116494,PROD1018,1,175.19
OI533885,ORD116017,PROD1009,3,302.37
OI571712,ORD111254,PROD1039,3,207.38
OI547326,ORD108401,PROD1036,1,15.48
OI570750,ORD127136,PROD1156,2,37.87
OI510341,ORD109388,PROD1207,1,487.45
OI518045,ORD109127,PROD1132,1,826.96
OI501670,ORD100874,PROD1085,2,342.95
OI548110,ORD119368,PROD1142,1,313.54
OI536015,ORD121275,PROD1049,2,20.22
OI524708,ORD104569,PROD1135,2,806.97
OI554380,ORD116473,PROD1088,1,505.14
OI548476,ORD119904,PROD1132,3,842.58
OI520069,ORD127304,PROD1175,1,522.5
OI530589,ORD106510,PROD1073,2,485.81
OI548303,ORD112838,PROD1209,1,634.41
OI547715,ORD104902,PROD1042,1,219.86
OI514059,ORD106668,PROD1044,1,684.37
OI519015,ORD104450,PROD1056,1,909.17
OI526968,ORD115232,PROD1049,2,20.16
OI544872,ORD103563,PROD1087,1,400.31
OI543145,ORD108037,PROD1022,3,239.92
OI528004,ORD127288,PROD1162,1,902.6
OI572741,ORD120856,PROD1129,1,322.99
OI562719,ORD122774,PROD1133,1,644.16
OI559529,ORD100128,PROD1077,1,645.88
OI510269,ORD110830,PROD1163,1,
OI555585,ORD119422,PROD1180,1,339.47
OI565844,ORD119906,PROD1064,1,13.62
OI528822,ORD118854,PROD1186,2,92.02
OI516036,ORD112423,PROD1097,1,241.73
OI510289,ORD125149,PROD1013,2,171.38
OI508123,ORD102602,PROD1125,1,223.63
OI508873,ORD121707,PROD1093,2,690.43
OI503093,ORD117883,PROD1023,1,254.67
OI546805,ORD109227,PROD1036,1,14.95
OI538451,ORD114738,PROD1081,1,533.39
OI500036,ORD117227,PROD1155,3,248.12
OI558264,ORD106477,PROD1026,1,966.98
OI523605,ORD118741,PROD1179,2,801.77
OI529204,ORD109352,PROD1134,1,250.96
OI520604,ORD123117,PROD1192,1,713.6
OI551960,ORD106501,PROD1137,4,418.6
OI566100,ORD115077,PROD1187,1,54.78
OI548599,ORD123127,PROD1139,1,698.61
OI529502,ORD110253,PROD1208,1,208.33
OI544398,ORD100756,PROD1181,3,389.49
OI524967,ORD110021,PROD1047,1,604.94
OI557257,ORD126484,PROD1138,1,697.2
OI511038,ORD120569,PROD1123,1,471.53
OI512283,ORD111554,PROD1178,1,31.51
OI562465,ORD114557,PROD1074,1,40.85
OI515262,ORD127914,PROD1103,1,101.08
OI501922,ORD109853,PROD1163,2,492.35
OI556052,ORD108597,PROD1110,1,543.25
OI544754,ORD114795,PROD1146,1,594.64
OI522702,ORD102352,PROD1143,1,385.23
OI531076,ORD115038,PROD1134,2,242.5
OI527196,ORD101837,PROD1203,3,203.5
OI573041,ORD113257,PROD1177,1,68.72
OI522499,ORD125873,PROD1209,1,643.59
OI553013,ORD109400,PROD1097,1,246.1
OI538186,ORD103271,PROD1191,1,643.34
OI513657,ORD124141,PROD1085,1,351.7
OI561122,ORD105573,PROD1156,1,38.23
OI515239,ORD109164,PROD1213,1,465.19
OI572031,ORD123570,PROD1061,1,187.02
OI521847,ORD112816,PROD1010,3,357.82
OI551176,ORD122648,PROD1147,1,111.24
OI568448,ORD105309,PROD1025,4,
OI560770,ORD119407,PROD1194,2,729.21
OI521036,ORD107303,PROD1157,2,747.45
OI540158,ORD110314,PROD1147,2,112.66
OI541983,ORD111291,PROD1128,1,874.79
OI506644,ORD109136,PROD1042,4,218.89
OI510445,ORD117135,PROD1090,1,202.71
OI543235,ORD118381,PROD1150,1,50.26
OI565045,ORD128008,PROD1033,1,149.39
OI560812,ORD122439,PROD1026,1,952.36
OI508382,ORD112878,PROD1138,3,707.78
OI513103,ORD112821,PROD1015,1,362.71
OI528811,ORD122513,PROD1189,1,542.5
OI549118,ORD124698,PROD1104,1,8.86
OI531986,ORD112347,PROD1156,1,37.63
OI539964,ORD109907,PROD1164,1,272.49
OI570168,ORD109794,PROD1194,1,728.86
OI513476,ORD127148,PROD1020,1,105.68
OI501315,ORD106599,PROD1040,1,752.13
OI531512,ORD125020,PROD1101,1,176.89
OI555655,ORD112469,PROD1208,1,207.67
OI549381,ORD105853,PROD1189,1,539.53
OI563574,ORD124665,PROD1129,1,316.79
OI528499,ORD108866,PROD1124,4,977.16
OI550550,ORD110747,PROD1196,2,371.64
OI568852,ORD118827,PROD1116,2,465.08
OI525411,ORD103851,PROD1093,1,665.87
OI532721,ORD118050,PROD1086,3,331.11
OI548202,ORD119287,PROD1041,2,180.61
OI538962,ORD127851,PROD1053,3,395.68
OI527142,ORD106809,PROD1129,2,321.1
OI553477,ORD116558,PROD1152,1,804.52
OI500378,ORD124067,PROD1053,1,399.25
OI540290,ORD105715,PROD1069,1,403.84
OI540403,ORD109086,PROD1176,3,390.73
OI559627,ORD119543,PROD1008,1,252.75
OI551101,ORD100263,PROD1210,2,758.56
OI568070,ORD118339,PROD1110,4,542.26
OI543685,ORD105200,PROD1001,1,626.1
OI515855,ORD100786,PROD1077,1,627.14
OI564396,ORD106723,PROD1146,1,
OI547014,ORD111453,PROD1042,1,217.1
OI572060,ORD107576,PROD1019,1,521.13
OI502041,ORD127715,PROD1097,1,244.2
OI512214,ORD108093,PROD1016,3,78.14
OI527564,ORD112207,PROD1020,3,104.8
OI531753,ORD123291,PROD1163,1,478.78
OI572486,ORD120180,PROD1208,1,210.72
OI560191,ORD116870,PROD1133,2,636.15
OI541022,ORD112761,PROD1179,2,799.48
OI521782,ORD123530,PROD1066,2,91.22
OI518194,ORD127702,PROD1014,1,313.83
OI529791,ORD119552,PROD1098,2,741.88
OI552365,ORD114345,PROD1192,1,735.63
OI547116,ORD113727,PROD1182,2,701.04
OI568444,ORD122578,PROD1135,1,806.14
OI570652,ORD104901,PROD1111,1,73.09
OI561595,ORD116419,PROD1144,1,246.73
OI516076,ORD114388,PROD1168,1,791.02
OI560346,ORD112331,PROD1017,1,965.49
OI559286,ORD112323,PROD1199,1,707.75
OI556914,ORD113821,PROD1113,3,711.79
OI513896,ORD118294,PROD1175,1,516.3
OI506493,ORD124000,PROD1194,1,721.13
OI518431,ORD116578,PROD1017,1,963.36
OI522678,ORD102251,PROD1166,1,14.07
OI513751,ORD110933,PROD1151,1,478.95
OI515146,ORD120558,PROD1213,2,468.77
OI535215,ORD111915,PROD1117,1,185.01
OI518977,ORD100992,PROD1190,1,115.39
OI531933,ORD120533,PROD1028,1,61.16
OI546722,ORD119175,PROD1152,1,788.46
OI531560,ORD116883,PROD1038,1,428.77
OI546622,ORD112139,PROD1001,1,624.81
OI556031,ORD107696,PROD1205,1,349.99
